County,NUTS_II,Foot
Limerick County,BMW,199
Limerick County,BMW,60
Limerick County,BMW,32
Limerick County,BMW,4
Limerick County,BMW,9
Limerick County,BMW,59
Limerick County,BMW,18
Limerick County,BMW,247
Limerick County,BMW,40
Limerick County,BMW,7
Limerick County,BMW,2
Limerick County,BMW,7
Limerick County,BMW,52
Limerick County,BMW,2
Limerick County,BMW,14
Limerick County,BMW,127
Limerick County,BMW,103
Limerick County,BMW,116
Limerick County,BMW,18
Limerick County,BMW,14
Limerick County,BMW,46
Limerick County,BMW,60
Limerick County,BMW,110
Limerick County,BMW,22
Limerick County,BMW,5
Limerick County,BMW,21
Limerick County,BMW,10
Limerick County,BMW,102
Limerick County,BMW,99
Limerick County,BMW,220
Limerick County,BMW,19
Limerick County,BMW,89
Limerick County,BMW,98
Limerick County,BMW,119
Limerick County,BMW,16
Limerick County,BMW,2
Limerick County,BMW,41
Limerick County,BMW,50
Limerick County,BMW,70
Limerick County,BMW,91
Limerick County,BMW,27
Limerick County,BMW,21
Limerick County,BMW,58
Limerick County,BMW,18
Limerick County,BMW,17
Limerick County,BMW,26
Limerick County,BMW,212
Limerick County,BMW,4
Limerick County,BMW,5
Limerick County,BMW,4
Limerick County,BMW,16
Limerick County,BMW,12
Limerick County,BMW,13
Limerick County,BMW,9
Limerick County,BMW,19
Limerick County,BMW,3
Limerick County,BMW,11
Limerick County,BMW,12
Limerick County,BMW,7
Limerick County,BMW,11
Limerick County,BMW,5
Limerick County,BMW,10
Limerick County,BMW,11
Limerick County,BMW,9
Limerick County,BMW,15
Limerick County,BMW,17
Limerick County,BMW,3
Limerick County,BMW,5
Limerick County,BMW,5
Limerick County,BMW,6
Limerick County,BMW,9
Limerick County,BMW,10
Limerick County,BMW,6
Limerick County,BMW,28
Limerick County,BMW,35
Limerick County,BMW,13
Limerick County,BMW,3
Limerick County,BMW,10
Limerick County,BMW,3
Limerick County,BMW,2
Limerick County,BMW,11
Limerick County,BMW,7
Limerick County,BMW,16
Limerick County,BMW,18
Limerick County,BMW,12
Limerick County,BMW,4
Limerick County,BMW,15
Limerick County,BMW,6
Limerick County,BMW,3
Limerick County,BMW,8
Limerick County,BMW,10
Limerick County,BMW,4
Limerick County,BMW,5
Limerick County,BMW,5
Limerick County,BMW,7
Limerick County,BMW,6
Limerick County,BMW,0
Limerick County,BMW,3
Limerick County,BMW,2
Limerick County,BMW,3
Limerick County,BMW,10
Limerick County,BMW,3
Limerick County,BMW,2
Limerick County,BMW,19
Limerick County,BMW,126
Limerick County,BMW,6
Limerick County,BMW,6
Limerick County,BMW,12
Limerick County,BMW,29
Limerick County,BMW,4
Limerick County,BMW,3
Limerick County,BMW,0
Limerick County,BMW,3
Limerick County,BMW,11
Limerick County,BMW,12
Limerick County,BMW,8
Limerick County,BMW,15
Limerick County,BMW,8
Limerick County,BMW,7
Limerick County,BMW,23
Limerick County,BMW,21
Limerick County,BMW,7
Limerick County,BMW,4
Limerick County,BMW,3
Limerick County,BMW,6
Limerick County,BMW,9
Limerick County,BMW,8
Limerick County,BMW,14
Limerick County,BMW,18
Limerick County,BMW,28
Limerick County,BMW,5
Limerick County,BMW,9
Limerick County,BMW,7
Limerick County,BMW,4
Limerick County,BMW,29
Limerick County,BMW,8
Limerick County,BMW,2
Limerick County,BMW,8
Limerick County,BMW,7
Limerick County,BMW,6
Limerick County,BMW,5
Limerick County,BMW,16
Limerick County,BMW,46
Limerick County,BMW,12
Limerick County,BMW,16
Limerick County,BMW,42
Limerick County,BMW,24
Limerick County,BMW,17
Limerick County,BMW,11
Limerick County,BMW,49
Limerick County,BMW,4
Limerick County,BMW,24
Limerick County,BMW,5
Limerick County,BMW,5
Limerick County,BMW,5
Limerick County,BMW,17
Limerick County,BMW,7
Limerick County,BMW,2
Limerick County,BMW,3
Limerick County,BMW,13
Limerick County,BMW,16
Limerick County,BMW,5
Limerick County,BMW,3
Limerick County,BMW,4
Limerick County,BMW,6
Limerick County,BMW,9
Limerick County,BMW,4
Limerick County,BMW,1
Limerick County,BMW,6
Limerick County,BMW,11
Limerick County,BMW,39
Limerick County,BMW,30
Limerick County,BMW,11
Limerick County,BMW,6
Limerick County,BMW,2
Limerick County,BMW,1
Limerick County,BMW,4
Limerick County,BMW,8
Limerick County,BMW,4
Limerick County,BMW,0
Limerick County,BMW,12
Limerick County,BMW,7
Limerick County,BMW,9
Limerick County,BMW,7
Limerick County,BMW,9
Limerick County,BMW,14
Limerick County,BMW,2
Limerick County,BMW,8
Limerick County,BMW,2
Limerick County,BMW,3
Limerick County,BMW,3
Limerick County,BMW,24
Limerick County,BMW,8
Limerick County,BMW,7
Limerick County,BMW,8
Limerick County,BMW,4
Limerick County,BMW,2
Limerick County,BMW,7
Limerick County,BMW,9
Limerick County,BMW,5
Limerick County,BMW,9
Limerick County,BMW,5
Limerick County,BMW,6
Limerick County,BMW,11
Limerick County,BMW,6
Limerick County,BMW,18
Limerick County,BMW,16
Limerick County,BMW,13
Limerick County,BMW,36
Limerick County,BMW,16
Limerick County,BMW,19
Limerick County,BMW,20
Limerick County,BMW,12
Limerick County,BMW,20
Limerick County,BMW,30
Limerick County,BMW,53
Limerick County,BMW,19
Limerick County,BMW,21
Limerick County,BMW,22
Limerick County,BMW,14
Limerick County,BMW,37
Limerick County,BMW,6
Limerick County,BMW,32
Limerick County,BMW,16
Limerick County,BMW,58
Limerick County,BMW,22
Limerick County,BMW,10
Limerick County,BMW,22
Limerick County,BMW,46
Limerick County,BMW,30
Limerick County,BMW,2
Limerick County,BMW,3
Limerick County,BMW,3
Limerick County,BMW,20
Limerick County,BMW,7
Limerick County,BMW,7
Limerick County,BMW,4
Limerick County,BMW,6
Limerick County,BMW,15
Limerick County,BMW,43
Limerick County,BMW,10
Limerick County,BMW,33
Limerick County,BMW,11
Limerick County,BMW,48
Limerick County,BMW,41
Limerick County,BMW,3
Limerick County,BMW,3
Limerick County,BMW,4
Limerick County,BMW,0
Limerick County,BMW,10
Limerick County,BMW,4
Limerick County,BMW,8
Limerick County,BMW,1
Limerick County,BMW,4
Limerick County,BMW,11
Limerick County,BMW,2
Limerick County,BMW,3
Limerick County,BMW,11
Limerick County,BMW,6
Limerick County,BMW,2
Limerick County,BMW,8
Limerick County,BMW,4
Limerick County,BMW,5
Limerick County,BMW,5
Limerick County,BMW,4
Limerick County,BMW,5
Limerick County,BMW,4
Limerick County,BMW,3
Limerick County,BMW,6
Limerick County,BMW,7
Limerick County,BMW,5
Limerick County,BMW,22
Limerick County,BMW,8
Limerick County,BMW,11
Limerick County,BMW,4
Limerick County,BMW,3
Limerick County,BMW,6
Limerick County,BMW,5
Limerick County,BMW,9
Limerick County,BMW,34
Limerick County,BMW,28
Limerick County,BMW,7
Limerick County,BMW,6
Limerick County,BMW,17
Limerick County,BMW,48
Limerick County,BMW,48
Limerick County,BMW,37
Limerick County,BMW,67
Limerick County,BMW,21
Limerick County,BMW,13
Limerick County,BMW,5
Limerick County,BMW,27
Limerick County,BMW,9
Limerick County,BMW,15
Limerick County,BMW,24
Limerick County,BMW,6
Limerick County,BMW,2
Limerick County,BMW,5
Limerick County,BMW,1
Limerick County,BMW,6
Limerick County,BMW,20
Limerick County,BMW,20
Limerick County,BMW,9
Limerick County,BMW,31
Limerick County,BMW,4
Limerick County,BMW,6
Limerick County,BMW,9
Limerick County,BMW,7
Limerick County,BMW,6
Limerick County,BMW,9
Limerick County,BMW,3
Limerick County,BMW,8
Limerick County,BMW,3
Limerick County,BMW,12
Limerick County,BMW,6
Tipperary,BMW,28
Tipperary,BMW,26
Tipperary,BMW,29
Tipperary,BMW,32
Tipperary,BMW,27
Tipperary,BMW,18
Tipperary,BMW,20
Tipperary,BMW,51
Tipperary,BMW,23
Tipperary,BMW,22
Tipperary,BMW,11
Tipperary,BMW,32
Tipperary,BMW,9
Tipperary,BMW,26
Tipperary,BMW,40
Tipperary,BMW,57
Tipperary,BMW,43
Tipperary,BMW,42
Tipperary,BMW,26
Tipperary,BMW,30
Tipperary,BMW,34
Tipperary,BMW,36
Tipperary,BMW,62
Tipperary,BMW,14
Tipperary,BMW,25
Tipperary,BMW,1
Tipperary,BMW,15
Tipperary,BMW,19
Tipperary,BMW,5
Tipperary,BMW,10
Tipperary,BMW,27
Tipperary,BMW,50
Tipperary,BMW,24
Tipperary,BMW,61
Tipperary,BMW,54
Tipperary,BMW,56
Tipperary,BMW,42
Tipperary,BMW,22
Tipperary,BMW,53
Tipperary,BMW,11
Tipperary,BMW,21
Tipperary,BMW,75
Tipperary,BMW,37
Tipperary,BMW,16
Tipperary,BMW,10
Tipperary,BMW,32
Tipperary,BMW,32
Tipperary,BMW,28
Tipperary,BMW,52
Tipperary,BMW,34
Tipperary,BMW,40
Tipperary,BMW,20
Tipperary,BMW,12
Tipperary,BMW,32
Tipperary,BMW,37
Tipperary,BMW,44
Tipperary,BMW,18
Tipperary,BMW,27
Tipperary,BMW,40
Tipperary,BMW,15
Tipperary,BMW,25
Tipperary,BMW,41
Tipperary,BMW,37
Tipperary,BMW,37
Tipperary,BMW,29
Tipperary,BMW,33
Tipperary,BMW,20
Tipperary,BMW,25
Tipperary,BMW,57
Tipperary,BMW,47
Tipperary,BMW,25
Tipperary,BMW,45
Tipperary,BMW,16
Tipperary,BMW,40
Tipperary,BMW,58
Tipperary,BMW,19
Tipperary,BMW,53
Tipperary,BMW,11
Tipperary,BMW,9
Tipperary,BMW,5
Tipperary,BMW,10
Tipperary,BMW,36
Tipperary,BMW,9
Tipperary,BMW,42
Tipperary,BMW,27
Tipperary,BMW,12
Tipperary,BMW,7
Tipperary,BMW,20
Tipperary,BMW,3
Tipperary,BMW,33
Tipperary,BMW,18
Tipperary,BMW,6
Tipperary,BMW,6
Tipperary,BMW,1
Tipperary,BMW,10
Tipperary,BMW,3
Tipperary,BMW,14
Tipperary,BMW,3
Tipperary,BMW,3
Tipperary,BMW,10
Tipperary,BMW,6
Tipperary,BMW,5
Tipperary,BMW,5
Tipperary,BMW,18
Tipperary,BMW,4
Tipperary,BMW,20
Tipperary,BMW,7
Tipperary,BMW,11
Tipperary,BMW,12
Tipperary,BMW,2
Tipperary,BMW,19
Tipperary,BMW,10
Tipperary,BMW,2
Tipperary,BMW,9
Tipperary,BMW,12
Tipperary,BMW,8
Tipperary,BMW,47
Tipperary,BMW,11
Tipperary,BMW,22
Tipperary,BMW,23
Tipperary,BMW,21
Tipperary,BMW,43
Tipperary,BMW,16
Tipperary,BMW,45
Tipperary,BMW,10
Tipperary,BMW,10
Tipperary,BMW,23
Tipperary,BMW,21
Tipperary,BMW,6
Tipperary,BMW,2
Tipperary,BMW,5
Tipperary,BMW,16
Tipperary,BMW,3
Tipperary,BMW,5
Tipperary,BMW,7
Tipperary,BMW,3
Tipperary,BMW,6
Tipperary,BMW,9
Tipperary,BMW,15
Tipperary,BMW,2
Tipperary,BMW,1
Tipperary,BMW,5
Tipperary,BMW,9
Tipperary,BMW,10
Tipperary,BMW,5
Tipperary,BMW,5
Tipperary,BMW,1
Tipperary,BMW,4
Tipperary,BMW,9
Tipperary,BMW,5
Tipperary,BMW,5
Tipperary,BMW,9
Tipperary,BMW,3
Tipperary,BMW,8
Tipperary,BMW,15
Tipperary,BMW,3
Tipperary,BMW,1
Tipperary,BMW,20
Tipperary,BMW,11
Tipperary,BMW,6
Tipperary,BMW,5
Tipperary,BMW,1
Tipperary,BMW,8
Tipperary,BMW,9
Tipperary,BMW,12
Tipperary,BMW,11
Tipperary,BMW,25
Tipperary,BMW,8
Tipperary,BMW,4
Tipperary,BMW,0
Tipperary,BMW,4
Tipperary,BMW,7
Tipperary,BMW,5
Tipperary,BMW,8
Tipperary,BMW,8
Tipperary,BMW,4
Tipperary,BMW,11
Tipperary,BMW,8
Tipperary,BMW,7
Tipperary,BMW,5
Tipperary,BMW,22
Tipperary,BMW,6
Tipperary,BMW,2
Tipperary,BMW,4
Tipperary,BMW,20
Tipperary,BMW,0
Tipperary,BMW,6
Tipperary,BMW,60
Tipperary,BMW,34
Tipperary,BMW,10
Tipperary,BMW,19
Tipperary,BMW,4
Tipperary,BMW,8
Tipperary,BMW,1
Tipperary,BMW,23
Tipperary,BMW,7
Tipperary,BMW,2
Tipperary,BMW,6
Tipperary,BMW,7
Tipperary,BMW,8
Tipperary,BMW,10
Tipperary,BMW,9
Tipperary,BMW,5
Tipperary,BMW,36
Tipperary,BMW,2
Tipperary,BMW,18
Tipperary,BMW,11
Tipperary,BMW,17
Tipperary,BMW,23
Tipperary,BMW,40
Tipperary,BMW,37
Tipperary,BMW,65
Tipperary,BMW,24
Tipperary,BMW,31
Tipperary,BMW,10
Tipperary,BMW,11
Tipperary,BMW,14
Tipperary,BMW,38
Tipperary,BMW,19
Tipperary,BMW,27
Tipperary,BMW,14
Tipperary,BMW,19
Tipperary,BMW,11
Tipperary,BMW,26
Tipperary,BMW,24
Tipperary,BMW,29
Tipperary,BMW,20
Tipperary,BMW,40
Tipperary,BMW,45
Tipperary,BMW,8
Tipperary,BMW,2
Tipperary,BMW,12
Tipperary,BMW,7
Tipperary,BMW,27
Tipperary,BMW,47
Tipperary,BMW,26
Tipperary,BMW,4
Tipperary,BMW,21
Tipperary,BMW,5
Tipperary,BMW,5
Tipperary,BMW,8
Tipperary,BMW,10
Tipperary,BMW,5
Tipperary,BMW,0
Tipperary,BMW,13
Tipperary,BMW,6
Tipperary,BMW,4
Tipperary,BMW,14
Tipperary,BMW,14
Tipperary,BMW,9
Tipperary,BMW,5
Tipperary,BMW,6
Tipperary,BMW,9
Tipperary,BMW,1
Tipperary,BMW,8
Tipperary,BMW,10
Tipperary,BMW,0
Tipperary,BMW,33
Tipperary,BMW,8
Tipperary,BMW,9
Tipperary,BMW,9
Tipperary,BMW,6
Tipperary,BMW,8
Tipperary,BMW,14
Tipperary,BMW,6
Tipperary,BMW,15
Tipperary,BMW,13
Tipperary,BMW,8
Tipperary,BMW,4
Tipperary,BMW,7
Tipperary,BMW,9
Tipperary,BMW,6
Tipperary,BMW,21
Tipperary,BMW,10
Tipperary,BMW,18
Tipperary,BMW,14
Tipperary,BMW,22
Tipperary,BMW,19
Tipperary,BMW,20
Tipperary,BMW,7
Tipperary,BMW,40
Tipperary,BMW,16
Tipperary,BMW,15
Tipperary,SE,26
Tipperary,SE,36
Tipperary,SE,26
Tipperary,SE,22
Tipperary,SE,17
Tipperary,SE,17
Tipperary,SE,29
Tipperary,SE,46
Tipperary,SE,28
Tipperary,SE,15
Tipperary,SE,43
Tipperary,SE,31
Tipperary,SE,25
Tipperary,SE,16
Tipperary,SE,17
Tipperary,SE,28
Tipperary,SE,14
Tipperary,SE,34
Tipperary,SE,21
Tipperary,SE,29
Tipperary,SE,11
Tipperary,SE,17
Tipperary,SE,25
Tipperary,SE,34
Tipperary,SE,21
Tipperary,SE,34
Tipperary,SE,24
Tipperary,SE,55
Tipperary,SE,20
Tipperary,SE,97
Tipperary,SE,38
Tipperary,SE,18
Tipperary,SE,48
Tipperary,SE,26
Tipperary,SE,37
Tipperary,SE,42
Tipperary,SE,36
Tipperary,SE,6
Tipperary,SE,18
Tipperary,SE,15
Tipperary,SE,18
Tipperary,SE,12
Tipperary,SE,16
Tipperary,SE,12
Tipperary,SE,55
Tipperary,SE,14
Tipperary,SE,46
Tipperary,SE,32
Tipperary,SE,35
Tipperary,SE,18
Tipperary,SE,46
Tipperary,SE,39
Tipperary,SE,11
Tipperary,SE,9
Tipperary,SE,23
Tipperary,SE,29
Tipperary,SE,33
Tipperary,SE,45
Tipperary,SE,31
Tipperary,SE,42
Tipperary,SE,28
Tipperary,SE,26
Tipperary,SE,39
Tipperary,SE,45
Tipperary,SE,19
Tipperary,SE,18
Tipperary,SE,25
Tipperary,SE,20
Tipperary,SE,26
Tipperary,SE,22
Tipperary,SE,27
Tipperary,SE,52
Tipperary,SE,73
Tipperary,SE,12
Tipperary,SE,51
Tipperary,SE,23
Tipperary,SE,8
Tipperary,SE,24
Tipperary,SE,24
Tipperary,SE,29
Tipperary,SE,34
Tipperary,SE,46
Tipperary,SE,25
Tipperary,SE,39
Tipperary,SE,54
Tipperary,SE,42
Tipperary,SE,30
Tipperary,SE,46
Tipperary,SE,31
Tipperary,SE,25
Tipperary,SE,21
Tipperary,SE,29
Tipperary,SE,9
Tipperary,SE,12
Tipperary,SE,15
Tipperary,SE,23
Tipperary,SE,24
Tipperary,SE,38
Tipperary,SE,19
Tipperary,SE,19
Tipperary,SE,45
Tipperary,SE,6
Tipperary,SE,8
Tipperary,SE,13
Tipperary,SE,20
Tipperary,SE,21
Tipperary,SE,5
Tipperary,SE,3
Tipperary,SE,14
Tipperary,SE,12
Tipperary,SE,7
Tipperary,SE,7
Tipperary,SE,9
Tipperary,SE,0
Tipperary,SE,10
Tipperary,SE,8
Tipperary,SE,21
Tipperary,SE,46
Tipperary,SE,22
Tipperary,SE,19
Tipperary,SE,13
Tipperary,SE,54
Tipperary,SE,10
Tipperary,SE,10
Tipperary,SE,3
Tipperary,SE,14
Tipperary,SE,9
Tipperary,SE,13
Tipperary,SE,8
Tipperary,SE,4
Tipperary,SE,21
Tipperary,SE,9
Tipperary,SE,7
Tipperary,SE,16
Tipperary,SE,6
Tipperary,SE,13
Tipperary,SE,19
Tipperary,SE,22
Tipperary,SE,20
Tipperary,SE,33
Tipperary,SE,24
Tipperary,SE,6
Tipperary,SE,8
Tipperary,SE,17
Tipperary,SE,10
Tipperary,SE,7
Tipperary,SE,5
Tipperary,SE,70
Tipperary,SE,8
Tipperary,SE,15
Tipperary,SE,48
Tipperary,SE,12
Tipperary,SE,4
Tipperary,SE,19
Tipperary,SE,7
Tipperary,SE,8
Tipperary,SE,7
Tipperary,SE,15
Tipperary,SE,15
Tipperary,SE,14
Tipperary,SE,5
Tipperary,SE,12
Tipperary,SE,12
Tipperary,SE,7
Tipperary,SE,5
Tipperary,SE,5
Tipperary,SE,15
Tipperary,SE,6
Tipperary,SE,21
Tipperary,SE,7
Tipperary,SE,30
Tipperary,SE,24
Tipperary,SE,5
Tipperary,SE,11
Tipperary,SE,10
Tipperary,SE,7
Tipperary,SE,7
Tipperary,SE,16
Tipperary,SE,5
Tipperary,SE,6
Tipperary,SE,4
Tipperary,SE,5
Tipperary,SE,9
Tipperary,SE,8
Tipperary,SE,20
Tipperary,SE,7
Tipperary,SE,16
Tipperary,SE,5
Tipperary,SE,18
Tipperary,SE,18
Tipperary,SE,30
Tipperary,SE,21
Tipperary,SE,14
Tipperary,SE,7
Tipperary,SE,6
Tipperary,SE,11
Tipperary,SE,13
Tipperary,SE,10
Tipperary,SE,8
Tipperary,SE,5
Tipperary,SE,6
Tipperary,SE,7
Tipperary,SE,16
Tipperary,SE,29
Tipperary,SE,6
Tipperary,SE,26
Tipperary,SE,7
Tipperary,SE,7
Tipperary,SE,9
Tipperary,SE,21
Tipperary,SE,12
Tipperary,SE,6
Tipperary,SE,3
Tipperary,SE,21
Tipperary,SE,36
Tipperary,SE,11
Tipperary,SE,8
Tipperary,SE,27
Tipperary,SE,58
Tipperary,SE,13
Tipperary,SE,8
Tipperary,SE,27
Tipperary,SE,10
Tipperary,SE,8
Tipperary,SE,10
Tipperary,SE,12
Tipperary,SE,5
Tipperary,SE,10
Tipperary,SE,2
Tipperary,SE,4
Tipperary,SE,41
Tipperary,SE,14
Tipperary,SE,6
Tipperary,SE,7
Tipperary,SE,3
Tipperary,SE,24
Tipperary,SE,5
Tipperary,SE,7
Tipperary,SE,7
Tipperary,SE,25
Tipperary,SE,37
Tipperary,SE,14
Tipperary,SE,17
Tipperary,SE,18
Tipperary,SE,5
Tipperary,SE,22
Tipperary,SE,22
Tipperary,SE,20
Tipperary,SE,22
Tipperary,SE,26
Tipperary,SE,13
Tipperary,SE,12
Tipperary,SE,17
Tipperary,SE,14
Tipperary,SE,7
Tipperary,SE,6
Tipperary,SE,7
Tipperary,SE,11
Tipperary,SE,9
Tipperary,SE,14
Tipperary,SE,17
Tipperary,SE,13
Tipperary,SE,13
Tipperary,SE,11
Tipperary,SE,15
Tipperary,SE,7
Tipperary,SE,8
Tipperary,SE,13
Tipperary,SE,61
Tipperary,SE,15
Tipperary,SE,18
Tipperary,SE,11
Tipperary,SE,16
Tipperary,SE,12
Tipperary,SE,12
Tipperary,SE,8
Tipperary,SE,3
Tipperary,SE,9
Tipperary,SE,5
Tipperary,SE,13
Tipperary,SE,28
Tipperary,SE,14
Tipperary,SE,4
Tipperary,SE,10
Tipperary,SE,9
Tipperary,SE,9
Tipperary,SE,3
Tipperary,SE,3
Tipperary,SE,7
Tipperary,SE,8
Tipperary,SE,10
Tipperary,SE,7
Tipperary,SE,31
Tipperary,SE,12
Tipperary,SE,2
Tipperary,SE,3
Tipperary,SE,6
Tipperary,SE,9
Tipperary,SE,6
Tipperary,SE,13
Tipperary,SE,9
Tipperary,SE,1
Tipperary,SE,13
Tipperary,SE,6
Tipperary,SE,18
Tipperary,SE,7
Tipperary,SE,3
Tipperary,SE,18
Tipperary,SE,22
Tipperary,SE,20
Tipperary,SE,10
Tipperary,SE,9
Tipperary,SE,12
Tipperary,SE,16
Tipperary,SE,20
Tipperary,SE,3
Tipperary,SE,7
Tipperary,SE,12
Tipperary,SE,1
Tipperary,SE,8
Tipperary,SE,14
Tipperary,SE,6
Tipperary,SE,3
Tipperary,SE,31
Tipperary,SE,7
Tipperary,SE,24
Tipperary,SE,6
Tipperary,SE,6
Tipperary,SE,7
Tipperary,SE,13
Tipperary,SE,6
Tipperary,SE,8
Tipperary,SE,3
Tipperary,SE,7
Tipperary,SE,14
Tipperary,SE,6
Tipperary,SE,5
Tipperary,SE,6
Tipperary,SE,14
Tipperary,SE,3
Tipperary,SE,13
Tipperary,SE,3
Tipperary,SE,10
Tipperary,SE,9
Tipperary,SE,9
Tipperary,SE,7
Tipperary,SE,5
Tipperary,SE,26
Tipperary,SE,5
Tipperary,SE,4
Waterford City,SE,39
Waterford City,SE,49
Waterford City,SE,51
Waterford City,SE,56
Waterford City,SE,77
Waterford City,SE,37
Waterford City,SE,44
Waterford City,SE,66
Waterford City,SE,16
Waterford City,SE,3
Waterford City,SE,14
Waterford City,SE,17
Waterford City,SE,8
Waterford City,SE,7
Waterford City,SE,9
Waterford City,SE,14
Waterford City,SE,26
Waterford City,SE,12
Waterford City,SE,34
Waterford City,SE,10
Waterford City,SE,19
Waterford City,SE,15
Waterford City,SE,10
Waterford City,SE,17
Waterford City,SE,40
Waterford City,SE,17
Waterford City,SE,27
Waterford City,SE,6
Waterford City,SE,9
Waterford City,SE,28
Waterford City,SE,27
Waterford City,SE,22
Waterford City,SE,35
Waterford City,SE,47
Waterford City,SE,15
Waterford City,SE,48
Waterford City,SE,42
Waterford City,SE,47
Waterford City,SE,51
Waterford City,SE,82
Waterford City,SE,19
Waterford City,SE,16
Waterford City,SE,22
Waterford City,SE,14
Waterford City,SE,42
Waterford City,SE,39
Waterford City,SE,29
Waterford City,SE,24
Waterford City,SE,28
Waterford City,SE,24
Waterford City,SE,27
Waterford City,SE,50
Waterford City,SE,23
Waterford City,SE,29
Waterford City,SE,23
Waterford City,SE,24
Waterford City,SE,30
Waterford City,SE,38
Waterford City,SE,17
Waterford City,SE,19
Waterford City,SE,28
Waterford City,SE,29
Waterford City,SE,26
Waterford City,SE,4
Waterford City,SE,21
Waterford City,SE,24
Waterford City,SE,11
Waterford City,SE,8
Waterford City,SE,8
Waterford City,SE,8
Waterford City,SE,25
Waterford City,SE,4
Waterford City,SE,3
Waterford City,SE,4
Waterford City,SE,7
Waterford City,SE,5
Waterford City,SE,6
Waterford City,SE,4
Waterford City,SE,10
Waterford City,SE,5
Waterford City,SE,4
Waterford City,SE,9
Waterford City,SE,27
Waterford City,SE,14
Waterford City,SE,19
Waterford City,SE,8
Waterford City,SE,5
Waterford City,SE,32
Waterford City,SE,37
Waterford City,SE,31
Waterford City,SE,27
Waterford City,SE,3
Waterford City,SE,18
Waterford City,SE,16
Waterford City,SE,10
Waterford City,SE,39
Waterford City,SE,38
Waterford City,SE,13
Waterford City,SE,29
Waterford City,SE,13
Waterford City,SE,11
Waterford City,SE,23
Waterford City,SE,30
Waterford City,SE,28
Waterford City,SE,14
Waterford City,SE,18
Waterford City,SE,8
Waterford City,SE,6
Waterford City,SE,18
Waterford City,SE,9
Waterford City,SE,39
Waterford City,SE,7
Waterford City,SE,18
Waterford City,SE,39
Waterford City,SE,37
Waterford City,SE,13
Waterford City,SE,20
Waterford City,SE,8
Waterford City,SE,27
Waterford City,SE,24
Waterford City,SE,42
Waterford City,SE,16
Waterford City,SE,19
Waterford City,SE,29
Waterford City,SE,63
Waterford City,SE,20
Waterford City,SE,13
Waterford City,SE,26
Waterford City,SE,27
Waterford City,SE,54
Waterford City,SE,50
Waterford City,SE,27
Waterford City,SE,47
Waterford City,SE,41
Waterford City,SE,25
Waterford City,SE,38
Waterford City,SE,36
Waterford City,SE,29
Waterford City,SE,20
Waterford City,SE,36
Waterford City,SE,42
Waterford City,SE,34
Waterford City,SE,39
Waterford City,SE,23
Waterford City,SE,41
Waterford City,SE,39
Waterford City,SE,21
Waterford City,SE,35
Waterford City,SE,29
Waterford City,SE,36
Waterford City,SE,32
Waterford City,SE,43
Waterford City,SE,36
Waterford City,SE,51
Waterford City,SE,40
Waterford City,SE,24
Waterford City,SE,31
Waterford City,SE,142
Waterford City,SE,46
Waterford City,SE,14
Waterford City,SE,39
Waterford City,SE,25
Waterford City,SE,37
Waterford City,SE,10
Waterford City,SE,27
Waterford City,SE,37
Waterford City,SE,17
Waterford City,SE,35
Waterford City,SE,33
Waterford City,SE,29
Waterford City,SE,23
Waterford City,SE,49
Waterford City,SE,42
Waterford City,SE,34
Waterford City,SE,71
Waterford City,SE,30
Waterford City,SE,68
Waterford City,SE,45
Waterford City,SE,38
Waterford City,SE,36
Waterford City,SE,10
Waterford City,SE,30
Waterford City,SE,28
Waterford City,SE,41
Waterford City,SE,26
Waterford City,SE,23
Waterford City,SE,23
Waterford City,SE,32
Waterford City,SE,30
Waterford City,SE,32
Waterford City,SE,25
Waterford City,SE,31
Waterford City,SE,37
Waterford City,SE,38
Waterford City,SE,40
Waterford City,SE,48
Waterford City,SE,51
Waterford City,SE,22
Waterford County,SE,55
Waterford County,SE,35
Waterford County,SE,90
Waterford County,SE,36
Waterford County,SE,71
Waterford County,SE,44
Waterford County,SE,43
Waterford County,SE,43
Waterford County,SE,27
Waterford County,SE,22
Waterford County,SE,29
Waterford County,SE,60
Waterford County,SE,30
Waterford County,SE,52
Waterford County,SE,17
Waterford County,SE,35
Waterford County,SE,20
Waterford County,SE,20
Waterford County,SE,24
Waterford County,SE,19
Waterford County,SE,11
Waterford County,SE,15
Waterford County,SE,42
Waterford County,SE,18
Waterford County,SE,33
Waterford County,SE,46
Waterford County,SE,48
